instances,timepoints,var_0,var_1,var_2,var_3,var_4,var_5,label
56,30,0,-5.94,0,0,1,6,10
56,31,0,-5.94,0,0,1,6,10
56,32,0,-5.94,0,0,1,6,10
56,33,0,-5.94,0,0,1,6,10
56,34,0,-5.94,0,0,1,6,10
56,35,0,-5.94,0,0,1,6,10
56,36,0,-5.94,0,0,1,6,10
56,37,0,-5.94,0,0,1,6,10
56,38,0,-5.94,0,0,1,6,10
56,39,0,-5.94,0,0,1,6,10
56,40,0,-5.94,0,0,1,6,10
56,41,0,-5.94,0,0,1,6,10
56,42,0,-5.94,0,0,1,6,10
56,43,0,-5.94,0,0,1,6,10
56,44,0,-5.94,0,0,1,6,10
56,45,0,-5.94,0,0,1,6,10
56,46,0,-5.94,0,0,1,6,10
56,47,0,-5.94,0,0,1,6,10
56,48,0,-5.94,0,0,1,6,10
56,49,0,-5.94,0,0,1,6,10
56,50,0,-5.94,0,0,1,6,10
56,51,0,-5.94,0,0,1,6,10
56,52,0,-5.94,0,0,1,6,10
56,53,0,-5.94,0,0,1,6,10
56,54,0,-5.94,0,0,1,6,10
56,55,0,-5.94,0,0,1,6,10
56,56,0,-5.94,0,0,1,6,10
56,57,0,-5.94,0,0,1,6,10
56,58,0,-5.94,0,0,1,6,10
56,59,0,-5.94,0,0,1,6,10
56,60,0,-5.94,0,0,1,6,10
56,61,0,-5.94,0,0,1,6,10
56,62,0,-5.94,0,0,1,6,10
56,63,0,-5.94,0,0,1,6,10
56,64,0,-5.94,0,0,1,6,10
56,65,0,-5.94,0,0,1,6,10
56,66,0,-5.94,0,0,1,6,10
56,67,0,-5.94,0,0,1,6,10
56,68,0,-5.94,0,0,1,6,10
56,69,0,-5.94,0,0,1,6,10
56,70,0,-5.94,0,0,1,6,10
56,71,0,-5.94,0,0,1,6,10
56,72,0,-5.94,0,0,1,6,10
56,73,0,-5.94,0,0,1,6,10
56,74,0,-5.94,0,0,1,6,10
56,75,0,-5.94,0,0,1,6,10
56,76,0,-5.94,0,0,1,6,10
56,77,0,-5.94,0,0,1,6,10
56,78,0,-5.94,0,0,1,6,10
56,79,0,-5.94,0,0,1,6,10
56,80,0,-5.94,0,0,1,6,10
56,81,0,-5.94,0,0,1,6,10
56,82,0,-5.94,0,0,1,6,10
56,83,0,-5.94,0,0,1,6,10
56,84,0,-5.94,0,0,1,6,10
56,85,0,-5.94,0,0,1,6,10
56,86,0,-5.94,0,0,1,6,10
56,87,0,-5.94,0,0,1,6,10
56,88,0,-5.94,0,0,1,6,10
56,89,0,-5.94,0,0,1,6,10
56,90,0,-5.94,0,0,1,6,10
56,91,0,-5.94,0,0,1,6,10
56,92,0,-5.94,0,0,1,6,10
56,93,0,-5.94,0,0,1,6,10
56,94,0,-5.94,0,0,1,6,10
56,95,0,-5.94,0,0,1,6,10
56,96,0,-5.94,0,0,1,6,10
56,97,0,-5.94,0,0,1,6,10
56,98,0,-5.94,0,0,1,6,10
56,99,0,-5.94,0,0,1,6,10
56,100,0,-5.94,0,0,1,6,10
56,101,0,-5.94,0,0,1,6,10
56,102,0,-5.94,0,0,1,6,10
56,103,0,-5.94,0,0,1,6,10
56,104,0,-5.94,0,0,1,6,10
56,105,0,-5.94,0,0,1,6,10
56,106,0,-5.94,0,0,1,6,10
56,107,0,-5.94,0,0,1,6,10
56,108,0,-5.94,0,0,1,6,10
56,109,0,-5.94,0,0,1,6,10
56,110,0,-5.94,0,0,1,6,10
56,111,0,-5.94,0,0,1,6,10
56,112,0,-5.94,0,0,1,6,10
56,113,0,-5.94,0,0,1,6,10
56,114,0,-5.94,0,0,1,6,10
56,115,0,-5.94,0,0,1,6,10
56,116,0,-5.94,0,0,1,6,10
56,117,0,-5.94,0,0,1,6,10
56,118,0,-5.94,0,0,1,6,10
57,0,0,-6.87,0,-6.87,3,6,10
57,1,0,-6.87,0,0,1,6,10
57,2,0,-6.87,0,0,1,6,10
57,3,0,-6.87,0,0,1,6,10
57,4,0,-6.87,0,0,1,6,10
57,5,0,-6.87,0,0,1,6,10
57,6,0,-6.87,0,0,1,6,10
57,7,0,-6.87,0,0,1,6,10
57,8,0,-6.87,0,0,1,6,10
57,9,0,-6.87,0,0,1,6,10
57,10,0,-6.87,0,0,1,6,10
57,11,0,-6.87,0,0,1,6,10
57,12,0,-6.87,0,0,1,6,10
57,13,0,-6.87,0,0,1,6,10
57,14,0,-6.87,0,0,1,6,10
57,15,0,-6.87,0,0,1,6,10
57,16,0,-6.87,0,0,1,6,10
57,17,0,-6.87,0,0,1,6,10
57,18,0,-6.87,0,0,1,6,10
57,19,0,-6.87,0,0,1,6,10
57,20,0,-6.87,0,0,1,6,10
57,21,0,-6.87,0,0,1,6,10
57,22,0,-6.87,0,0,1,6,10
57,23,0,-6.87,0,0,1,6,10
57,24,0,-6.87,0,0,1,6,10
57,25,0,-6.87,0,0,1,6,10
57,26,0,-6.87,0,0,1,6,10
57,27,0,-6.87,0,0,1,6,10
57,28,0,-6.87,0,0,1,6,10
57,29,0,-6.87,0,0,1,6,10
57,30,0,-6.87,0,0,1,6,10
57,31,0,-6.87,0,0,1,6,10
57,32,0,-6.87,0,0,1,6,10
57,33,0,-6.87,0,0,1,6,10
57,34,0,-6.87,0,0,1,6,10
57,35,0,-6.87,0,0,1,6,10
57,36,0,-6.87,0,0,1,6,10
57,37,0,-6.87,0,0,1,6,10
57,38,0,-6.87,0,0,1,6,10
57,39,0,-6.87,0,0,1,6,10
57,40,0,-6.87,0,0,1,6,10
57,41,0,-6.87,0,0,1,6,10
57,42,0,-6.87,0,0,1,6,10
57,43,0,-6.87,0,0,1,6,10
57,44,0,-6.87,0,0,1,6,10
57,45,0,-6.87,0,0,1,6,10
57,46,0,-6.87,0,0,1,6,10
57,47,0,-6.87,0,0,1,6,10
57,48,0,-6.87,0,0,1,6,10
57,49,0,-6.87,0,0,1,6,10
57,50,0,-6.87,0,0,1,6,10
57,51,0,-6.87,0,0,1,6,10
57,52,0,-6.87,0,0,1,6,10
57,53,0,-6.87,0,0,1,6,10
57,54,0,-6.87,0,0,1,6,10
57,55,0,-6.87,0,0,1,6,10
57,56,0,-6.87,0,0,1,6,10
57,57,0,-6.87,0,0,1,6,10
57,58,0,-6.87,0,0,1,6,10
57,59,0,-6.87,0,0,1,6,10
57,60,0,-6.87,0,0,1,6,10
57,61,0,-6.87,0,0,1,6,10
57,62,0,-6.87,0,0,1,6,10
57,63,0,-6.87,0,0,1,6,10
57,64,0,-6.87,0,0,1,6,10
57,65,0,-6.87,0,0,1,6,10
57,66,0,-6.87,0,0,1,6,10
57,67,0,-6.87,0,0,1,6,10
57,68,0,-6.87,0,0,1,6,10
57,69,0,-6.87,0,0,1,6,10
57,70,0,-6.87,0,0,1,6,10
57,71,0,-6.87,0,0,1,6,10
57,72,0,-6.87,0,0,1,6,10
57,73,0,-6.87,0,0,1,6,10
57,74,0,-6.87,0,0,1,6,10
57,75,0,-6.87,0,0,1,6,10
57,76,0,-6.87,0,0,1,6,10
57,77,0,-6.87,0,0,1,6,10
57,78,0,-6.87,0,0,1,6,10
57,79,0,-6.87,0,0,1,6,10
57,80,0,-6.87,0,0,1,6,10
57,81,0,-6.87,0,0,1,6,10
57,82,0,-6.87,0,0,1,6,10
57,83,0,-6.87,0,0,1,6,10
57,84,0,-6.87,0,0,1,6,10
57,85,0,-6.87,0,0,1,6,10
57,86,0,-6.87,0,0,1,6,10
57,87,0,-6.87,0,0,1,6,10
57,88,0,-6.87,0,0,1,6,10
57,89,0,-6.87,0,0,1,6,10
57,90,0,-6.87,0,0,1,6,10
57,91,0,-6.87,0,0,1,6,10
57,92,0,-6.87,0,0,1,6,10
57,93,0,-6.87,0,0,1,6,10
57,94,0,-6.87,0,0,1,6,10
57,95,0,-6.87,0,0,1,6,10
57,96,0,-6.87,0,0,1,6,10
57,97,0,-6.87,0,0,1,6,10
57,98,0,-6.87,0,0,1,6,10
57,99,0,-6.87,0,0,1,6,10
57,100,0,-6.87,0,0,1,6,10
57,101,0,-6.87,0,0,1,6,10
57,102,0,-6.87,0,0,1,6,10
57,103,0,-6.87,0,0,1,6,10
57,104,0,-6.87,0,0,1,6,10
57,105,0,-6.87,0,0,1,6,10
57,106,0,-6.87,0,0,1,6,10
57,107,0,-6.87,0,0,1,6,10
57,108,0,-6.87,0,0,1,6,10
57,109,0,-6.87,0,0,1,6,10
57,110,0,-6.87,0,0,1,6,10
57,111,0,-6.87,0,0,1,6,10
57,112,0,-6.87,0,0,1,6,10
57,113,0,-6.87,0,0,1,6,10
57,114,0,-6.87,0,0,1,6,10
57,115,0,-6.87,0,0,1,6,10
57,116,0,-6.87,0,0,1,6,10
57,117,0,-6.87,0,0,1,6,10
57,118,0,-6.87,0,0,1,6,10
58,0,0,-7.5,0,-7.5,3,6,10
58,1,0,-7.5,0,0,1,6,10
58,2,0,-7.5,0,0,1,6,10
58,3,0,-7.5,0,0,1,6,10
58,4,0,-7.5,0,0,1,6,10
58,5,0,-7.5,0,0,1,6,10
58,6,0,-7.5,0,0,1,6,10
58,7,0,-7.5,0,0,1,6,10
58,8,0,-7.5,0,0,1,6,10
58,9,0,-7.5,0,0,1,6,10
58,10,0,-7.5,0,0,1,6,10
58,11,0,-7.5,0,0,1,6,10
58,12,0,-7.5,0,0,1,6,10
58,13,0,-7.5,0,0,1,6,10
58,14,0,-7.5,0,0,1,6,10
58,15,0,-7.5,0,0,1,6,10
58,16,0,-7.5,0,0,1,6,10
58,17,0,-7.5,0,0,1,6,10
58,18,0,-7.5,0,0,1,6,10
58,19,0,-7.5,0,0,1,6,10
58,20,0,-7.5,0,0,1,6,10
58,21,0,-7.5,0,0,1,6,10
58,22,0,-7.5,0,0,1,6,10
58,23,0,-7.5,0,0,1,6,10
58,24,0,-7.5,0,0,1,6,10
58,25,0,-7.5,0,0,1,6,10
58,26,0,-7.5,0,0,1,6,10
58,27,0,-7.5,0,0,1,6,10
58,28,0,-7.5,0,0,1,6,10
58,29,0,-7.5,0,0,1,6,10
58,30,0,-7.5,0,0,1,6,10
58,31,0,-7.5,0,0,1,6,10
58,32,0,-7.5,0,0,1,6,10
58,33,0,-7.5,0,0,1,6,10
58,34,0,-7.5,0,0,1,6,10
58,35,0,-7.5,0,0,1,6,10
58,36,0,-7.5,0,0,1,6,10
58,37,0,-7.5,0,0,1,6,10
58,38,0,-7.5,0,0,1,6,10
58,39,0,-7.5,0,0,1,6,10
58,40,0,-7.5,0,0,1,6,10
58,41,0,-7.5,0,0,1,6,10
58,42,0,-7.5,0,0,1,6,10
58,43,0,-7.5,0,0,1,6,10
58,44,0,-7.5,0,0,1,6,10
58,45,0,-7.5,0,0,1,6,10
58,46,0,-7.5,0,0,1,6,10
58,47,0,-7.5,0,0,1,6,10
58,48,0,-7.5,0,0,1,6,10
58,49,0,-7.5,0,0,1,6,10
58,50,0,-7.5,0,0,1,6,10
58,51,0,-7.5,0,0,1,6,10
58,52,0,-7.5,0,0,1,6,10
58,53,0,-7.5,0,0,1,6,10
58,54,0,-7.5,0,0,1,6,10
58,55,0,-7.5,0,0,1,6,10
58,56,0,-7.5,0,0,1,6,10
58,57,0,-7.5,0,0,1,6,10
58,58,0,-7.5,0,0,1,6,10
58,59,0,-7.5,0,0,1,6,10
58,60,0,-7.5,0,0,1,6,10
58,61,0,-7.5,0,0,1,6,10
58,62,0,-7.5,0,0,1,6,10
58,63,0,-7.5,0,0,1,6,10
58,64,0,-7.5,0,0,1,6,10
58,65,0,-7.5,0,0,1,6,10
58,66,0,-7.5,0,0,1,6,10
58,67,0,-7.5,0,0,1,6,10
58,68,0,-7.5,0,0,1,6,10
58,69,0,-7.5,0,0,1,6,10
58,70,0,-7.5,0,0,1,6,10
58,71,0,-7.5,0,0,1,6,10
58,72,0,-7.5,0,0,1,6,10
58,73,0,-7.5,0,0,1,6,10
58,74,0,-7.5,0,0,1,6,10
58,75,0,-7.5,0,0,1,6,10
58,76,0,-7.5,0,0,1,6,10
58,77,0,-7.5,0,0,1,6,10
58,78,0,-7.5,0,0,1,6,10
58,79,0,-7.5,0,0,1,6,10
58,80,0,-7.5,0,0,1,6,10
58,81,0,-7.5,0,0,1,6,10
58,82,0,-7.5,0,0,1,6,10
58,83,0,-7.5,0,0,1,6,10
58,84,0,-7.5,0,0,1,6,10
58,85,0,-7.5,0,0,1,6,10
58,86,0,-7.5,0,0,1,6,10
58,87,0,-7.5,0,0,1,6,10
58,88,0,-7.5,0,0,1,6,10
58,89,0,-7.5,0,0,1,6,10
58,90,0,-7.5,0,0,1,6,10
58,91,0,-7.5,0,0,1,6,10
58,92,0,-7.5,0,0,1,6,10
58,93,0,-7.5,0,0,1,6,10
58,94,0,-7.5,0,0,1,6,10
58,95,0,-7.5,0,0,1,6,10
58,96,0,-7.5,0,0,1,6,10
58,97,0,-7.5,0,0,1,6,10
58,98,0,-7.5,0,0,1,6,10
58,99,0,-7.5,0,0,1,6,10
58,100,0,-7.5,0,0,1,6,10
58,101,0,-7.5,0,0,1,6,10
58,102,0,-7.5,0,0,1,6,10
58,103,0,-7.5,0,0,1,6,10
58,104,0,-7.5,0,0,1,6,10
58,105,0,-7.5,0,0,1,6,10
58,106,0,-7.5,0,0,1,6,10
58,107,0,-7.5,0,0,1,6,10
58,108,0,-7.5,0,0,1,6,10
58,109,0,-7.5,0,0,1,6,10
58,110,0,-7.5,0,0,1,6,10
58,111,0,-7.5,0,0,1,6,10
58,112,0,-7.5,0,0,1,6,10
58,113,0,-7.5,0,0,1,6,10
58,114,0,-7.5,0,0,1,6,10
58,115,0,-7.5,0,0,1,6,10
58,116,0,-7.5,0,0,1,6,10
58,117,0,-7.5,0,0,1,6,10
58,118,0,-7.5,0,0,1,6,10
59,0,0,-8.75,0,-8.75,3,6,10
59,1,0,-8.75,0,0,1,6,10
59,2,0,-8.75,0,0,1,6,10
59,3,0,-8.75,0,0,1,6,10
59,4,0,-8.75,0,0,1,6,10
59,5,0,-8.75,0,0,1,6,10
59,6,0,-8.75,0,0,1,6,10
59,7,0,-8.75,0,0,1,6,10
59,8,0,-8.75,0,0,1,6,10
59,9,0,-8.75,0,0,1,6,10
59,10,0,-8.75,0,0,1,6,10
59,11,0,-8.75,0,0,1,6,10
59,12,0,-8.75,0,0,1,6,10
59,13,0,-8.75,0,0,1,6,10
59,14,0,-8.75,0,0,1,6,10
59,15,0,-8.75,0,0,1,6,10
59,16,0,-8.75,0,0,1,6,10
59,17,0,-8.75,0,0,1,6,10
59,18,0,-8.75,0,0,1,6,10
59,19,0,-8.75,0,0,1,6,10
59,20,0,-8.75,0,0,1,6,10
59,21,0,-8.75,0,0,1,6,10
59,22,0,-8.75,0,0,1,6,10
59,23,0,-8.75,0,0,1,6,10
59,24,0,-8.75,0,0,1,6,10
59,25,0,-8.75,0,0,1,6,10
59,26,0,-8.75,0,0,1,6,10
59,27,0,-8.75,0,0,1,6,10
59,28,0,-8.75,0,0,1,6,10
59,29,0,-8.75,0,0,1,6,10
59,30,0,-8.75,0,0,1,6,10
59,31,0,-8.75,0,0,1,6,10
59,32,0,-8.75,0,0,1,6,10
59,33,0,-8.75,0,0,1,6,10
59,34,0,-8.75,0,0,1,6,10
59,35,0,-8.75,0,0,1,6,10
59,36,0,-8.75,0,0,1,6,10
59,37,0,-8.75,0,0,1,6,10
59,38,0,-8.75,0,0,1,6,10
59,39,0,-8.75,0,0,1,6,10
59,40,0,-8.75,0,0,1,6,10
59,41,0,-8.75,0,0,1,6,10
59,42,0,-8.75,0,0,1,6,10
59,43,0,-8.75,0,0,1,6,10
59,44,0,-8.75,0,0,1,6,10
59,45,0,-8.75,0,0,1,6,10
59,46,0,-8.75,0,0,1,6,10
59,47,0,-8.75,0,0,1,6,10
59,48,0,-8.75,0,0,1,6,10
59,49,0,-8.75,0,0,1,6,10
59,50,0,-8.75,0,0,1,6,10
59,51,0,-8.75,0,0,1,6,10
59,52,0,-8.75,0,0,1,6,10
59,53,0,-8.75,0,0,1,6,10
59,54,0,-8.75,0,0,1,6,10
59,55,0,-8.75,0,0,1,6,10
59,56,0,-8.75,0,0,1,6,10
59,57,0,-8.75,0,0,1,6,10
59,58,0,-8.75,0,0,1,6,10
59,59,0,-8.75,0,0,1,6,10
59,60,0,-8.75,0,0,1,6,10
59,61,0,-8.75,0,0,1,6,10
59,62,0,-8.75,0,0,1,6,10
59,63,0,-8.75,0,0,1,6,10
59,64,0,-8.75,0,0,1,6,10
59,65,0,-8.75,0,0,1,6,10
59,66,0,-8.75,0,0,1,6,10
59,67,0,-8.75,0,0,1,6,10
59,68,0,-8.75,0,0,1,6,10
59,69,0,-8.75,0,0,1,6,10
59,70,0,-8.75,0,0,1,6,10
59,71,0,-8.75,0,0,1,6,10
59,72,0,-8.75,0,0,1,6,10
59,73,0,-8.75,0,0,1,6,10
59,74,0,-8.75,0,0,1,6,10
59,75,0,-8.75,0,0,1,6,10
59,76,0,-8.75,0,0,1,6,10
59,77,0,-8.75,0,0,1,6,10
59,78,0,-8.75,0,0,1,6,10
59,79,0,-8.75,0,0,1,6,10
59,80,0,-8.75,0,0,1,6,10
59,81,0,-8.75,0,0,1,6,10
59,82,0,-8.75,0,0,1,6,10
59,83,0,-8.75,0,0,1,6,10
59,84,0,-8.75,0,0,1,6,10
59,85,0,-8.75,0,0,1,6,10
59,86,0,-8.75,0,0,1,6,10
59,87,0,-8.75,0,0,1,6,10
59,88,0,-8.75,0,0,1,6,10
59,89,0,-8.75,0,0,1,6,10
59,90,0,-8.75,0,0,1,6,10
59,91,0,-8.75,0,0,1,6,10
59,92,0,-8.75,0,0,1,6,10
59,93,0,-8.75,0,0,1,6,10
59,94,0,-8.75,0,0,1,6,10
59,95,0,-8.75,0,0,1,6,10
59,96,0,-8.75,0,0,1,6,10
59,97,0,-8.75,0,0,1,6,10
59,98,0,-8.75,0,0,1,6,10
59,99,0,-8.75,0,0,1,6,10
59,100,0,-8.75,0,0,1,6,10
59,101,0,-8.75,0,0,1,6,10
59,102,0,-8.75,0,0,1,6,10
59,103,0,-8.75,0,0,1,6,10
59,104,0,-8.75,0,0,1,6,10
59,105,0,-8.75,0,0,1,6,10
59,106,0,-8.75,0,0,1,6,10
59,107,0,-8.75,0,0,1,6,10
59,108,0,-8.75,0,0,1,6,10
59,109,0,-8.75,0,0,1,6,10
59,110,0,-8.75,0,0,1,6,10
59,111,0,-8.75,0,0,1,6,10
59,112,0,-8.75,0,0,1,6,10
59,113,0,-8.75,0,0,1,6,10
59,114,0,-8.75,0,0,1,6,10
59,115,0,-8.75,0,0,1,6,10
59,116,0,-8.75,0,0,1,6,10
59,117,0,-8.75,0,0,1,6,10
59,118,0,-8.75,0,0,1,6,10
60,0,0,-9.38,0,-9.38,3,6,10
60,1,0,-9.38,0,0,1,6,10
60,2,0,-9.38,0,0,1,6,10
60,3,0,-9.38,0,0,1,6,10
60,4,0,-9.38,0,0,1,6,10
60,5,0,-9.38,0,0,1,6,10
60,6,0,-9.38,0,0,1,6,10
60,7,0,-9.38,0,0,1,6,10
60,8,0,-9.38,0,0,1,6,10
60,9,0,-9.38,0,0,1,6,10
60,10,0,-9.38,0,0,1,6,10
60,11,0,-9.38,0,0,1,6,10
60,12,0,-9.38,0,0,1,6,10
60,13,0,-9.38,0,0,1,6,10
60,14,0,-9.38,0,0,1,6,10
60,15,0,-9.38,0,0,1,6,10
60,16,0,-9.38,0,0,1,6,10
60,17,0,-9.38,0,0,1,6,10
60,18,0,-9.38,0,0,1,6,10
60,19,0,-9.38,0,0,1,6,10
60,20,0,-9.38,0,0,1,6,10
60,21,0,-9.38,0,0,1,6,10
60,22,0,-9.38,0,0,1,6,10
60,23,0,-9.38,0,0,1,6,10
60,24,0,-9.38,0,0,1,6,10
60,25,0,-9.38,0,0,1,6,10
60,26,0,-9.38,0,0,1,6,10
60,27,0,-9.38,0,0,1,6,10
60,28,0,-9.38,0,0,1,6,10
60,29,0,-9.38,0,0,1,6,10
60,30,0,-9.38,0,0,1,6,10
60,31,0,-9.38,0,0,1,6,10
60,32,0,-9.38,0,0,1,6,10
60,33,0,-9.38,0,0,1,6,10
60,34,0,-9.38,0,0,1,6,10
60,35,0,-9.38,0,0,1,6,10
60,36,0,-9.38,0,0,1,6,10
60,37,0,-9.38,0,0,1,6,10
60,38,0,-9.38,0,0,1,6,10
60,39,0,-9.38,0,0,1,6,10
60,40,0,-9.38,0,0,1,6,10
60,41,0,-9.38,0,0,1,6,10
60,42,0,-9.38,0,0,1,6,10
60,43,0,-9.38,0,0,1,6,10
60,44,0,-9.38,0,0,1,6,10
60,45,0,-9.38,0,0,1,6,10
60,46,0,-9.38,0,0,1,6,10
60,47,0,-9.38,0,0,1,6,10
60,48,0,-9.38,0,0,1,6,10
60,49,0,-9.38,0,0,1,6,10
60,50,0,-9.38,0,0,1,6,10
60,51,0,-9.38,0,0,1,6,10
60,52,0,-9.38,0,0,1,6,10
60,53,0,-9.38,0,0,1,6,10
60,54,0,-9.38,0,0,1,6,10
60,55,0,-9.38,0,0,1,6,10
60,56,0,-9.38,0,0,1,6,10
60,57,0,-9.38,0,0,1,6,10
60,58,0,-9.38,0,0,1,6,10
60,59,0,-9.38,0,0,1,6,10
60,60,0,-9.38,0,0,1,6,10
60,61,0,-9.38,0,0,1,6,10
60,62,0,-9.38,0,0,1,6,10
60,63,0,-9.38,0,0,1,6,10
60,64,0,-9.38,0,0,1,6,10
60,65,0,-9.38,0,0,1,6,10
60,66,0,-9.38,0,0,1,6,10
60,67,0,-9.38,0,0,1,6,10
60,68,0,-9.38,0,0,1,6,10
60,69,0,-9.38,0,0,1,6,10
60,70,0,-9.38,0,0,1,6,10
60,71,0,-9.38,0,0,1,6,10
60,72,0,-9.38,0,0,1,6,10
60,73,0,-9.38,0,0,1,6,10
60,74,0,-9.38,0,0,1,6,10
60,75,0,-9.38,0,0,1,6,10
60,76,0,-9.38,0,0,1,6,10
60,77,0,-9.38,0,0,1,6,10
60,78,0,-9.38,0,0,1,6,10
60,79,0,-9.38,0,0,1,6,10
60,80,0,-9.38,0,0,1,6,10
60,81,0,-9.38,0,0,1,6,10
60,82,0,-9.38,0,0,1,6,10
60,83,0,-9.38,0,0,1,6,10
60,84,0,-9.38,0,0,1,6,10
60,85,0,-9.38,0,0,1,6,10
60,86,0,-9.38,0,0,1,6,10
60,87,0,-9.38,0,0,1,6,10
60,88,0,-9.38,0,0,1,6,10
60,89,0,-9.38,0,0,1,6,10
60,90,0,-9.38,0,0,1,6,10
60,91,0,-9.38,0,0,1,6,10
60,92,0,-9.38,0,0,1,6,10
60,93,0,-9.38,0,0,1,6,10
60,94,0,-9.38,0,0,1,6,10
60,95,0,-9.38,0,0,1,6,10
60,96,0,-9.38,0,0,1,6,10
60,97,0,-9.38,0,0,1,6,10
60,98,0,-9.38,0,0,1,6,10
60,99,0,-9.38,0,0,1,6,10
60,100,0,-9.38,0,0,1,6,10
60,101,0,-9.38,0,0,1,6,10
60,102,0,-9.38,0,0,1,6,10
60,103,0,-9.38,0,0,1,6,10
60,104,0,-9.38,0,0,1,6,10
60,105,0,-9.38,0,0,1,6,10
60,106,0,-9.38,0,0,1,6,10
60,107,0,-9.38,0,0,1,6,10
60,108,0,-9.38,0,0,1,6,10
60,109,0,-9.38,0,0,1,6,10
60,110,0,-9.38,0,0,1,6,10
60,111,0,-9.38,0,0,1,6,10
60,112,0,-9.38,0,0,1,6,10
60,113,0,-9.38,0,0,1,6,10
60,114,0,-9.38,0,0,1,6,10
60,115,0,-9.38,0,0,1,6,10
60,116,0,-9.38,0,0,1,6,10
60,117,0,-9.38,0,0,1,6,10
60,118,0,-9.38,0,0,1,6,10
61,0,2.84,2.83,2.83,2.83,2,1,1
61,1,2.84,2.83,2.83,0,1,1,1
61,2,2.84,2.83,2.83,0,1,1,1
61,3,2.84,2.83,2.83,0,1,1,1
61,4,2.84,2.83,2.83,0,1,1,1
61,5,2.84,2.83,2.83,0,1,1,1
61,6,2.84,2.83,2.83,0,1,1,1
61,7,2.84,2.83,2.83,0,1,1,1
61,8,2.84,2.83,2.83,0,1,1,1
61,9,2.84,2.83,2.83,0,1,1,1
61,10,2.84,2.83,2.83,0,1,1,1
61,11,2.84,2.83,2.83,0,1,1,1
61,12,2.84,2.83,2.83,0,1,1,1
61,13,2.84,2.83,2.83,0,1,1,1
61,14,2.84,2.83,2.83,0,1,1,1
61,15,2.84,2.83,2.83,0,1,1,1
61,16,2.84,2.83,2.83,0,1,1,1
61,17,2.84,2.83,2.83,0,1,1,1
61,18,2.84,2.83,2.83,0,1,1,1
61,19,2.84,2.83,2.83,0,1,1,1
61,20,2.84,2.83,2.83,0,1,1,1
61,21,2.84,2.83,2.83,0,1,1,1
61,22,2.84,2.83,2.83,0,1,1,1
61,23,2.84,2.83,2.83,0,1,1,1
61,24,2.84,2.83,2.83,0,1,1,1
61,25,2.84,2.83,2.83,0,1,1,1
61,26,2.84,2.83,2.83,0,1,1,1
61,27,2.84,2.83,2.83,0,1,1,1
61,28,2.84,2.83,2.83,0,1,1,1
61,29,2.84,2.83,2.83,0,1,1,1
61,30,2.84,2.83,2.83,0,1,1,1
61,31,2.84,2.83,2.83,0,1,1,1
61,32,2.84,2.83,2.83,0,1,1,1
61,33,2.84,2.83,2.83,0,1,1,1
61,34,2.84,2.83,2.83,0,1,1,1
61,35,2.84,2.83,2.83,0,1,1,1
61,36,2.84,2.83,2.83,0,1,1,1
61,37,2.84,2.83,2.83,0,1,1,1
61,38,2.84,2.83,2.83,0,1,1,1
61,39,2.84,2.83,2.83,0,1,1,1
61,40,2.84,2.83,2.83,0,1,1,1
61,41,2.84,2.83,2.83,0,1,1,1
61,42,2.84,2.83,2.83,0,1,1,1
61,43,2.84,2.83,2.83,0,1,1,1
61,44,2.84,2.83,2.83,0,1,1,1
61,45,2.84,2.83,2.83,0,1,1,1
61,46,2.84,2.83,2.83,0,1,1,1
61,47,2.84,2.83,2.83,0,1,1,1
61,48,2.84,2.83,2.83,0,1,1,1
61,49,2.84,2.83,2.83,0,1,1,1
61,50,2.84,2.83,2.83,0,1,1,1
61,51,2.84,2.83,2.83,0,1,1,1
61,52,2.84,2.83,2.83,0,1,1,1
61,53,2.84,2.83,2.83,0,1,1,1
61,54,2.84,2.83,2.83,0,1,1,1
61,55,2.84,2.83,2.83,0,1,1,1
61,56,2.84,2.83,2.83,0,1,1,1
61,57,2.84,2.83,2.83,0,1,1,1
61,58,2.84,2.83,2.83,0,1,1,1
61,59,2.84,2.83,2.83,0,1,1,1
61,60,2.84,2.83,2.83,0,1,1,1
61,61,2.84,2.83,2.83,0,1,1,1
61,62,2.84,2.83,2.83,0,1,1,1
61,63,2.84,2.83,2.83,0,1,1,1
61,64,2.84,2.83,2.83,0,1,1,1
61,65,2.84,2.83,2.83,0,1,1,1
61,66,2.84,2.83,2.83,0,1,1,1
61,67,2.84,2.83,2.83,0,1,1,1
61,68,2.84,2.83,2.83,0,1,1,1
61,69,2.84,2.83,2.83,0,1,1,1
61,70,2.84,2.83,2.83,0,1,1,1
61,71,2.84,2.83,2.83,0,1,1,1
61,72,2.84,2.83,2.83,0,1,1,1
61,73,2.84,2.83,2.83,0,1,1,1
61,74,2.84,2.83,2.83,0,1,1,1
61,75,2.84,2.83,2.83,0,1,1,1
61,76,2.84,2.83,2.83,0,1,1,1
61,77,2.84,2.83,2.83,0,1,1,1
61,78,2.84,2.83,2.83,0,1,1,1
61,79,2.84,2.83,2.83,0,1,1,1
61,80,2.84,2.83,2.83,0,1,1,1
61,81,2.84,2.83,2.83,0,1,1,1
61,82,2.84,2.83,2.83,0,1,1,1
61,83,2.84,2.83,2.83,0,1,1,1
61,84,2.84,2.83,2.83,0,1,1,1
61,85,2.84,2.83,2.83,0,1,1,1
